compound_id,rel_type,ingredient_id
693,COMP_PART_OF,1527
695,COMP_PART_OF,1527
697,COMP_PART_OF,1527
847,COMP_PART_OF,1527
704,COMP_PART_OF,1527
896,COMP_PART_OF,1527
712,COMP_PART_OF,1527
158,COMP_PART_OF,1527
159,COMP_PART_OF,1527
724,COMP_PART_OF,1527
413,COMP_PART_OF,1527
174,COMP_PART_OF,1527
734,COMP_PART_OF,1527
735,COMP_PART_OF,1527
177,COMP_PART_OF,1527
767,COMP_PART_OF,1527
183,COMP_PART_OF,1527
184,COMP_PART_OF,1527
196,COMP_PART_OF,1527
198,COMP_PART_OF,1527
753,COMP_PART_OF,1527
203,COMP_PART_OF,1527
761,COMP_PART_OF,1527
764,COMP_PART_OF,1527
766,COMP_PART_OF,1527
211,COMP_PART_OF,1527
220,COMP_PART_OF,1527
772,COMP_PART_OF,1527
224,COMP_PART_OF,1527
311,COMP_PART_OF,1527
227,COMP_PART_OF,1527
235,COMP_PART_OF,1527
784,COMP_PART_OF,1527
34,COMP_PART_OF,1527
793,COMP_PART_OF,1527
794,COMP_PART_OF,1527
798,COMP_PART_OF,1527
521,COMP_PART_OF,1527
600,COMP_PART_OF,1527
800,COMP_PART_OF,1527
806,COMP_PART_OF,1527
811,COMP_PART_OF,1527
813,COMP_PART_OF,1527
816,COMP_PART_OF,1527
848,COMP_PART_OF,1527
822,COMP_PART_OF,1527
559,COMP_PART_OF,1527
273,COMP_PART_OF,1527
826,COMP_PART_OF,1527
827,COMP_PART_OF,1527
275,COMP_PART_OF,1527
282,COMP_PART_OF,1527
610,COMP_PART_OF,1527
288,COMP_PART_OF,1527
292,COMP_PART_OF,1527
836,COMP_PART_OF,1527
294,COMP_PART_OF,1527
841,COMP_PART_OF,1527
298,COMP_PART_OF,1527
299,COMP_PART_OF,1527
858,COMP_PART_OF,1527
771,COMP_PART_OF,1527
846,COMP_PART_OF,1527
871,COMP_PART_OF,1527
875,COMP_PART_OF,1527
850,COMP_PART_OF,1527
879,COMP_PART_OF,1527
1068,COMP_PART_OF,1527
326,COMP_PART_OF,1527
885,COMP_PART_OF,1527
886,COMP_PART_OF,1527
126,COMP_PART_OF,1527
340,COMP_PART_OF,1527
895,COMP_PART_OF,1527
345,COMP_PART_OF,1527
346,COMP_PART_OF,1527
357,COMP_PART_OF,1527
909,COMP_PART_OF,1527
912,COMP_PART_OF,1527
116,COMP_PART_OF,1527
1100,COMP_PART_OF,1527
6,COMP_PART_OF,1527
920,COMP_PART_OF,1527
922,COMP_PART_OF,1527
374,COMP_PART_OF,1527
20,COMP_PART_OF,1527
925,COMP_PART_OF,1527
243,COMP_PART_OF,1527
384,COMP_PART_OF,1527
387,COMP_PART_OF,1527
110,COMP_PART_OF,1527
397,COMP_PART_OF,1527
400,COMP_PART_OF,1527
943,COMP_PART_OF,1527
410,COMP_PART_OF,1527
215,COMP_PART_OF,1527
415,COMP_PART_OF,1527
954,COMP_PART_OF,1527
249,COMP_PART_OF,1527
961,COMP_PART_OF,1527
423,COMP_PART_OF,1527
424,COMP_PART_OF,1527
427,COMP_PART_OF,1527
971,COMP_PART_OF,1527
978,COMP_PART_OF,1527
980,COMP_PART_OF,1527
435,COMP_PART_OF,1527
985,COMP_PART_OF,1527
990,COMP_PART_OF,1527
442,COMP_PART_OF,1527
440,COMP_PART_OF,1527
445,COMP_PART_OF,1527
995,COMP_PART_OF,1527
996,COMP_PART_OF,1527
1002,COMP_PART_OF,1527
1004,COMP_PART_OF,1527
1007,COMP_PART_OF,1527
460,COMP_PART_OF,1527
720,COMP_PART_OF,1527
1015,COMP_PART_OF,1527
544,COMP_PART_OF,1527
1023,COMP_PART_OF,1527
1040,COMP_PART_OF,1527
492,COMP_PART_OF,1527
1064,COMP_PART_OF,1527
519,COMP_PART_OF,1527
667,COMP_PART_OF,1527
1069,COMP_PART_OF,1527
524,COMP_PART_OF,1527
269,COMP_PART_OF,1527
927,COMP_PART_OF,1527
1080,COMP_PART_OF,1527
1082,COMP_PART_OF,1527
737,COMP_PART_OF,1527
1089,COMP_PART_OF,1527
1090,COMP_PART_OF,1527
541,COMP_PART_OF,1527
1092,COMP_PART_OF,1527
1104,COMP_PART_OF,1527
1013,COMP_PART_OF,1527
1095,COMP_PART_OF,1527
549,COMP_PART_OF,1527
550,COMP_PART_OF,1527
1102,COMP_PART_OF,1527
554,COMP_PART_OF,1527
556,COMP_PART_OF,1527
224,COMP_PART_OF,626
466,COMP_PART_OF,626
272,COMP_PART_OF,360
13,COMP_PART_OF,360
19,COMP_PART_OF,360
584,COMP_PART_OF,360
594,COMP_PART_OF,360
595,COMP_PART_OF,360
599,COMP_PART_OF,360
600,COMP_PART_OF,360
40,COMP_PART_OF,360
317,COMP_PART_OF,360
54,COMP_PART_OF,360
59,COMP_PART_OF,360
62,COMP_PART_OF,360
619,COMP_PART_OF,360
64,COMP_PART_OF,360
69,COMP_PART_OF,360
72,COMP_PART_OF,360
73,COMP_PART_OF,360
84,COMP_PART_OF,360
86,COMP_PART_OF,360
87,COMP_PART_OF,360
533,COMP_PART_OF,360
645,COMP_PART_OF,360
560,COMP_PART_OF,360
92,COMP_PART_OF,360
93,COMP_PART_OF,360
95,COMP_PART_OF,360
654,COMP_PART_OF,360
656,COMP_PART_OF,360
657,COMP_PART_OF,360
107,COMP_PART_OF,360
646,COMP_PART_OF,360
663,COMP_PART_OF,360
670,COMP_PART_OF,360
118,COMP_PART_OF,360
686,COMP_PART_OF,360
136,COMP_PART_OF,360
689,COMP_PART_OF,360
692,COMP_PART_OF,360
693,COMP_PART_OF,360
697,COMP_PART_OF,360
847,COMP_PART_OF,360
704,COMP_PART_OF,360
147,COMP_PART_OF,360
714,COMP_PART_OF,360
157,COMP_PART_OF,360
158,COMP_PART_OF,360
719,COMP_PART_OF,360
160,COMP_PART_OF,360
984,COMP_PART_OF,360
724,COMP_PART_OF,360
413,COMP_PART_OF,360
730,COMP_PART_OF,360
173,COMP_PART_OF,360
174,COMP_PART_OF,360
175,COMP_PART_OF,360
734,COMP_PART_OF,360
177,COMP_PART_OF,360
739,COMP_PART_OF,360
741,COMP_PART_OF,360
742,COMP_PART_OF,360
189,COMP_PART_OF,360
193,COMP_PART_OF,360
195,COMP_PART_OF,360
196,COMP_PART_OF,360
198,COMP_PART_OF,360
753,COMP_PART_OF,360
199,COMP_PART_OF,360
200,COMP_PART_OF,360
203,COMP_PART_OF,360
205,COMP_PART_OF,360
764,COMP_PART_OF,360
209,COMP_PART_OF,360
211,COMP_PART_OF,360
214,COMP_PART_OF,360
212,COMP_PART_OF,360
220,COMP_PART_OF,360
772,COMP_PART_OF,360
311,COMP_PART_OF,360
228,COMP_PART_OF,360
229,COMP_PART_OF,360
776,COMP_PART_OF,360
231,COMP_PART_OF,360
316,COMP_PART_OF,360
786,COMP_PART_OF,360
356,COMP_PART_OF,360
243,COMP_PART_OF,360
249,COMP_PART_OF,360
806,COMP_PART_OF,360
808,COMP_PART_OF,360
256,COMP_PART_OF,360
811,COMP_PART_OF,360
172,COMP_PART_OF,360
490,COMP_PART_OF,360
262,COMP_PART_OF,360
818,COMP_PART_OF,360
819,COMP_PART_OF,360
823,COMP_PART_OF,360
559,COMP_PART_OF,360
562,COMP_PART_OF,360
274,COMP_PART_OF,360
275,COMP_PART_OF,360
285,COMP_PART_OF,360
287,COMP_PART_OF,360
292,COMP_PART_OF,360
294,COMP_PART_OF,360
841,COMP_PART_OF,360
299,COMP_PART_OF,360
1028,COMP_PART_OF,360
859,COMP_PART_OF,360
1002,COMP_PART_OF,360
862,COMP_PART_OF,360
512,COMP_PART_OF,360
880,COMP_PART_OF,360
871,COMP_PART_OF,360
875,COMP_PART_OF,360
850,COMP_PART_OF,360
1081,COMP_PART_OF,360
333,COMP_PART_OF,360
890,COMP_PART_OF,360
893,COMP_PART_OF,360
429,COMP_PART_OF,360
338,COMP_PART_OF,360
345,COMP_PART_OF,360
526,COMP_PART_OF,360
902,COMP_PART_OF,360
903,COMP_PART_OF,360
904,COMP_PART_OF,360
357,COMP_PART_OF,360
662,COMP_PART_OF,360
909,COMP_PART_OF,360
912,COMP_PART_OF,360
368,COMP_PART_OF,360
369,COMP_PART_OF,360
915,COMP_PART_OF,360
916,COMP_PART_OF,360
918,COMP_PART_OF,360
20,COMP_PART_OF,360
49,COMP_PART_OF,360
926,COMP_PART_OF,360
798,COMP_PART_OF,360
390,COMP_PART_OF,360
397,COMP_PART_OF,360
398,COMP_PART_OF,360
400,COMP_PART_OF,360
403,COMP_PART_OF,360
406,COMP_PART_OF,360
947,COMP_PART_OF,360
215,COMP_PART_OF,360
800,COMP_PART_OF,360
419,COMP_PART_OF,360
960,COMP_PART_OF,360
961,COMP_PART_OF,360
424,COMP_PART_OF,360
969,COMP_PART_OF,360
427,COMP_PART_OF,360
971,COMP_PART_OF,360
972,COMP_PART_OF,360
978,COMP_PART_OF,360
982,COMP_PART_OF,360
435,COMP_PART_OF,360
985,COMP_PART_OF,360
440,COMP_PART_OF,360
990,COMP_PART_OF,360
166,COMP_PART_OF,360
445,COMP_PART_OF,360
447,COMP_PART_OF,360
481,COMP_PART_OF,360
997,COMP_PART_OF,360
1001,COMP_PART_OF,360
510,COMP_PART_OF,360
453,COMP_PART_OF,360
1004,COMP_PART_OF,360
531,COMP_PART_OF,360
456,COMP_PART_OF,360
1007,COMP_PART_OF,360
300,COMP_PART_OF,360
465,COMP_PART_OF,360
472,COMP_PART_OF,360
1023,COMP_PART_OF,360
995,COMP_PART_OF,360
1025,COMP_PART_OF,360
1027,COMP_PART_OF,360
482,COMP_PART_OF,360
1030,COMP_PART_OF,360
487,COMP_PART_OF,360
489,COMP_PART_OF,360
813,COMP_PART_OF,360
1038,COMP_PART_OF,360
1042,COMP_PART_OF,360
495,COMP_PART_OF,360
1049,COMP_PART_OF,360
1000,COMP_PART_OF,360
1054,COMP_PART_OF,360
507,COMP_PART_OF,360
1060,COMP_PART_OF,360
748,COMP_PART_OF,360
849,COMP_PART_OF,360
1064,COMP_PART_OF,360
517,COMP_PART_OF,360
520,COMP_PART_OF,360
667,COMP_PART_OF,360
524,COMP_PART_OF,360
1072,COMP_PART_OF,360
528,COMP_PART_OF,360
529,COMP_PART_OF,360
1080,COMP_PART_OF,360
1082,COMP_PART_OF,360
541,COMP_PART_OF,360
1104,COMP_PART_OF,360
1013,COMP_PART_OF,360
548,COMP_PART_OF,360
550,COMP_PART_OF,360
911,COMP_PART_OF,360
554,COMP_PART_OF,360
555,COMP_PART_OF,360
556,COMP_PART_OF,360
272,COMP_PART_OF,1271
275,COMP_PART_OF,1271
284,COMP_PART_OF,1271
285,COMP_PART_OF,1271
568,COMP_PART_OF,1271
292,COMP_PART_OF,1271
837,COMP_PART_OF,1271
841,COMP_PART_OF,1271
1,COMP_PART_OF,1271
19,COMP_PART_OF,1271
299,COMP_PART_OF,1271
1028,COMP_PART_OF,1271
584,COMP_PART_OF,1271
589,COMP_PART_OF,1271
595,COMP_PART_OF,1271
34,COMP_PART_OF,1271
600,COMP_PART_OF,1271
40,COMP_PART_OF,1271
317,COMP_PART_OF,1271
871,COMP_PART_OF,1271
425,COMP_PART_OF,1271
880,COMP_PART_OF,1271
609,COMP_PART_OF,1271
54,COMP_PART_OF,1271
724,COMP_PART_OF,1271
617,COMP_PART_OF,1271
890,COMP_PART_OF,1271
619,COMP_PART_OF,1271
893,COMP_PART_OF,1271
338,COMP_PART_OF,1271
67,COMP_PART_OF,1271
69,COMP_PART_OF,1271
345,COMP_PART_OF,1271
73,COMP_PART_OF,1271
902,COMP_PART_OF,1271
903,COMP_PART_OF,1271
357,COMP_PART_OF,1271
636,COMP_PART_OF,1271
909,COMP_PART_OF,1271
912,COMP_PART_OF,1271
533,COMP_PART_OF,1271
915,COMP_PART_OF,1271
916,COMP_PART_OF,1271
560,COMP_PART_OF,1271
918,COMP_PART_OF,1271
93,COMP_PART_OF,1271
926,COMP_PART_OF,1271
657,COMP_PART_OF,1271
243,COMP_PART_OF,1271
384,COMP_PART_OF,1271
107,COMP_PART_OF,1271
646,COMP_PART_OF,1271
670,COMP_PART_OF,1271
398,COMP_PART_OF,1271
673,COMP_PART_OF,1271
118,COMP_PART_OF,1271
400,COMP_PART_OF,1271
1079,COMP_PART_OF,1271
136,COMP_PART_OF,1271
408,COMP_PART_OF,1271
947,COMP_PART_OF,1271
215,COMP_PART_OF,1271
794,COMP_PART_OF,1271
1082,COMP_PART_OF,1271
697,COMP_PART_OF,1271
422,COMP_PART_OF,1271
424,COMP_PART_OF,1271
147,COMP_PART_OF,1271
427,COMP_PART_OF,1271
431,COMP_PART_OF,1271
978,COMP_PART_OF,1271
982,COMP_PART_OF,1271
158,COMP_PART_OF,1271
984,COMP_PART_OF,1271
166,COMP_PART_OF,1271
995,COMP_PART_OF,1271
481,COMP_PART_OF,1271
730,COMP_PART_OF,1271
173,COMP_PART_OF,1271
734,COMP_PART_OF,1271
1004,COMP_PART_OF,1271
1007,COMP_PART_OF,1271
742,COMP_PART_OF,1271
189,COMP_PART_OF,1271
196,COMP_PART_OF,1271
198,COMP_PART_OF,1271
753,COMP_PART_OF,1271
1027,COMP_PART_OF,1271
203,COMP_PART_OF,1271
487,COMP_PART_OF,1271
205,COMP_PART_OF,1271
764,COMP_PART_OF,1271
1042,COMP_PART_OF,1271
84,COMP_PART_OF,1271
199,COMP_PART_OF,1271
1049,COMP_PART_OF,1271
1000,COMP_PART_OF,1271
772,COMP_PART_OF,1271
1054,COMP_PART_OF,1271
229,COMP_PART_OF,1271
776,COMP_PART_OF,1271
1064,COMP_PART_OF,1271
786,COMP_PART_OF,1271
667,COMP_PART_OF,1271
524,COMP_PART_OF,1271
529,COMP_PART_OF,1271
798,COMP_PART_OF,1271
942,COMP_PART_OF,1271
249,COMP_PART_OF,1271
806,COMP_PART_OF,1271
554,COMP_PART_OF,1271
1013,COMP_PART_OF,1271
811,COMP_PART_OF,1271
172,COMP_PART_OF,1271
813,COMP_PART_OF,1271
262,COMP_PART_OF,1271
550,COMP_PART_OF,1271
818,COMP_PART_OF,1271
645,COMP_PART_OF,1271
1104,COMP_PART_OF,1271
556,COMP_PART_OF,1271
559,COMP_PART_OF,923
827,COMP_PART_OF,923
275,COMP_PART_OF,923
918,COMP_PART_OF,923
278,COMP_PART_OF,923
93,COMP_PART_OF,923
610,COMP_PART_OF,923
285,COMP_PART_OF,923
631,COMP_PART_OF,923
292,COMP_PART_OF,923
573,COMP_PART_OF,923
298,COMP_PART_OF,923
299,COMP_PART_OF,923
301,COMP_PART_OF,923
584,COMP_PART_OF,923
771,COMP_PART_OF,923
311,COMP_PART_OF,923
595,COMP_PART_OF,923
35,COMP_PART_OF,923
599,COMP_PART_OF,923
600,COMP_PART_OF,923
40,COMP_PART_OF,923
42,COMP_PART_OF,923
606,COMP_PART_OF,923
50,COMP_PART_OF,923
317,COMP_PART_OF,923
56,COMP_PART_OF,923
885,COMP_PART_OF,923
886,COMP_PART_OF,923
333,COMP_PART_OF,923
890,COMP_PART_OF,923
619,COMP_PART_OF,923
338,COMP_PART_OF,923
340,COMP_PART_OF,923
344,COMP_PART_OF,923
971,COMP_PART_OF,923
431,COMP_PART_OF,923
526,COMP_PART_OF,923
901,COMP_PART_OF,923
593,COMP_PART_OF,923
81,COMP_PART_OF,923
358,COMP_PART_OF,923
84,COMP_PART_OF,923
909,COMP_PART_OF,923
638,COMP_PART_OF,923
363,COMP_PART_OF,923
86,COMP_PART_OF,923
912,COMP_PART_OF,923
369,COMP_PART_OF,923
914,COMP_PART_OF,923
560,COMP_PART_OF,923
647,COMP_PART_OF,923
919,COMP_PART_OF,923
20,COMP_PART_OF,923
926,COMP_PART_OF,923
657,COMP_PART_OF,923
798,COMP_PART_OF,923
384,COMP_PART_OF,923
660,COMP_PART_OF,923
108,COMP_PART_OF,923
391,COMP_PART_OF,923
203,COMP_PART_OF,923
397,COMP_PART_OF,923
670,COMP_PART_OF,923
398,COMP_PART_OF,923
673,COMP_PART_OF,923
118,COMP_PART_OF,923
400,COMP_PART_OF,923
676,COMP_PART_OF,923
121,COMP_PART_OF,923
406,COMP_PART_OF,923
243,COMP_PART_OF,923
684,COMP_PART_OF,923
686,COMP_PART_OF,923
241,COMP_PART_OF,923
1082,COMP_PART_OF,923
144,COMP_PART_OF,923
704,COMP_PART_OF,923
147,COMP_PART_OF,923
426,COMP_PART_OF,923
888,COMP_PART_OF,923
710,COMP_PART_OF,923
978,COMP_PART_OF,923
153,COMP_PART_OF,923
980,COMP_PART_OF,923
714,COMP_PART_OF,923
157,COMP_PART_OF,923
158,COMP_PART_OF,923
719,COMP_PART_OF,923
985,COMP_PART_OF,923
988,COMP_PART_OF,923
984,COMP_PART_OF,923
724,COMP_PART_OF,923
995,COMP_PART_OF,923
728,COMP_PART_OF,923
730,COMP_PART_OF,923
1001,COMP_PART_OF,923
734,COMP_PART_OF,923
531,COMP_PART_OF,923
737,COMP_PART_OF,923
460,COMP_PART_OF,923
742,COMP_PART_OF,923
744,COMP_PART_OF,923
9,COMP_PART_OF,923
850,COMP_PART_OF,923
750,COMP_PART_OF,923
1021,COMP_PART_OF,923
196,COMP_PART_OF,923
198,COMP_PART_OF,923
753,COMP_PART_OF,923
1030,COMP_PART_OF,923
357,COMP_PART_OF,923
1033,COMP_PART_OF,923
1036,COMP_PART_OF,923
764,COMP_PART_OF,923
1040,COMP_PART_OF,923
1042,COMP_PART_OF,923
766,COMP_PART_OF,923
211,COMP_PART_OF,923
1046,COMP_PART_OF,923
1049,COMP_PART_OF,923
218,COMP_PART_OF,923
787,COMP_PART_OF,923
505,COMP_PART_OF,923
1057,COMP_PART_OF,923
229,COMP_PART_OF,923
1060,COMP_PART_OF,923
234,COMP_PART_OF,923
1064,COMP_PART_OF,923
519,COMP_PART_OF,923
1069,COMP_PART_OF,923
524,COMP_PART_OF,923
1072,COMP_PART_OF,923
1073,COMP_PART_OF,923
793,COMP_PART_OF,923
136,COMP_PART_OF,923
927,COMP_PART_OF,923
1077,COMP_PART_OF,923
957,COMP_PART_OF,923
800,COMP_PART_OF,923
804,COMP_PART_OF,923
166,COMP_PART_OF,923
806,COMP_PART_OF,923
1013,COMP_PART_OF,923
772,COMP_PART_OF,923
811,COMP_PART_OF,923
172,COMP_PART_OF,923
813,COMP_PART_OF,923
549,COMP_PART_OF,923
816,COMP_PART_OF,923
1102,COMP_PART_OF,923
268,COMP_PART_OF,923
821,COMP_PART_OF,923
554,COMP_PART_OF,923
556,COMP_PART_OF,923
156,COMP_PART_OF,1149
1092,COMP_PART_OF,1149
296,COMP_PART_OF,1149
862,COMP_PART_OF,1149
628,COMP_PART_OF,1149
684,COMP_PART_OF,1149
565,COMP_PART_OF,1149
131,COMP_PART_OF,1149
1062,COMP_PART_OF,1149
449,COMP_PART_OF,1149
992,COMP_PART_OF,781
275,COMP_PART_OF,781
93,COMP_PART_OF,781
282,COMP_PART_OF,781
610,COMP_PART_OF,781
288,COMP_PART_OF,781
292,COMP_PART_OF,781
837,COMP_PART_OF,781
573,COMP_PART_OF,781
296,COMP_PART_OF,781
17,COMP_PART_OF,781
1091,COMP_PART_OF,781
299,COMP_PART_OF,781
301,COMP_PART_OF,781
305,COMP_PART_OF,781
586,COMP_PART_OF,781
594,COMP_PART_OF,781
862,COMP_PART_OF,781
312,COMP_PART_OF,781
37,COMP_PART_OF,781
38,COMP_PART_OF,781
40,COMP_PART_OF,781
519,COMP_PART_OF,781
471,COMP_PART_OF,781
45,COMP_PART_OF,781
873,COMP_PART_OF,781
606,COMP_PART_OF,781
880,COMP_PART_OF,781
609,COMP_PART_OF,781
56,COMP_PART_OF,781
333,COMP_PART_OF,781
890,COMP_PART_OF,781
971,COMP_PART_OF,781
73,COMP_PART_OF,781
628,COMP_PART_OF,781
75,COMP_PART_OF,781
235,COMP_PART_OF,781
357,COMP_PART_OF,781
908,COMP_PART_OF,781
909,COMP_PART_OF,781
402,COMP_PART_OF,781
86,COMP_PART_OF,781
369,COMP_PART_OF,781
1100,COMP_PART_OF,781
645,COMP_PART_OF,781
918,COMP_PART_OF,781
6,COMP_PART_OF,781
20,COMP_PART_OF,781
980,COMP_PART_OF,781
101,COMP_PART_OF,781
657,COMP_PART_OF,781
798,COMP_PART_OF,781
384,COMP_PART_OF,781
387,COMP_PART_OF,781
646,COMP_PART_OF,781
390,COMP_PART_OF,781
1030,COMP_PART_OF,781
110,COMP_PART_OF,781
397,COMP_PART_OF,781
670,COMP_PART_OF,781
673,COMP_PART_OF,781
118,COMP_PART_OF,781
675,COMP_PART_OF,781
1036,COMP_PART_OF,781
669,COMP_PART_OF,781
839,COMP_PART_OF,781
747,COMP_PART_OF,781
682,COMP_PART_OF,781
410,COMP_PART_OF,781
684,COMP_PART_OF,781
131,COMP_PART_OF,781
543,COMP_PART_OF,781
954,COMP_PART_OF,781
956,COMP_PART_OF,781
136,COMP_PART_OF,781
690,COMP_PART_OF,781
843,COMP_PART_OF,781
423,COMP_PART_OF,781
424,COMP_PART_OF,781
703,COMP_PART_OF,781
704,COMP_PART_OF,781
345,COMP_PART_OF,781
973,COMP_PART_OF,781
710,COMP_PART_OF,781
978,COMP_PART_OF,781
713,COMP_PART_OF,781
155,COMP_PART_OF,781
156,COMP_PART_OF,781
435,COMP_PART_OF,781
158,COMP_PART_OF,781
439,COMP_PART_OF,781
159,COMP_PART_OF,781
985,COMP_PART_OF,781
984,COMP_PART_OF,781
990,COMP_PART_OF,781
724,COMP_PART_OF,781
447,COMP_PART_OF,781
996,COMP_PART_OF,781
413,COMP_PART_OF,781
449,COMP_PART_OF,781
173,COMP_PART_OF,781
1001,COMP_PART_OF,781
174,COMP_PART_OF,781
734,COMP_PART_OF,781
737,COMP_PART_OF,781
1012,COMP_PART_OF,781
1014,COMP_PART_OF,781
750,COMP_PART_OF,781
947,COMP_PART_OF,781
192,COMP_PART_OF,781
1023,COMP_PART_OF,781
995,COMP_PART_OF,781
203,COMP_PART_OF,781
761,COMP_PART_OF,781
317,COMP_PART_OF,781
1040,COMP_PART_OF,781
602,COMP_PART_OF,781
214,COMP_PART_OF,781
442,COMP_PART_OF,781
504,COMP_PART_OF,781
505,COMP_PART_OF,781
229,COMP_PART_OF,781
1060,COMP_PART_OF,781
748,COMP_PART_OF,781
1062,COMP_PART_OF,781
234,COMP_PART_OF,781
1064,COMP_PART_OF,781
454,COMP_PART_OF,781
316,COMP_PART_OF,781
786,COMP_PART_OF,781
524,COMP_PART_OF,781
241,COMP_PART_OF,781
243,COMP_PART_OF,781
1082,COMP_PART_OF,781
177,COMP_PART_OF,781
806,COMP_PART_OF,781
541,COMP_PART_OF,781
1092,COMP_PART_OF,781
1013,COMP_PART_OF,781
811,COMP_PART_OF,781
549,COMP_PART_OF,781
265,COMP_PART_OF,781
818,COMP_PART_OF,781
269,COMP_PART_OF,781
821,COMP_PART_OF,781
908,COMP_PART_OF,91
710,COMP_PART_OF,91
1089,COMP_PART_OF,91
873,COMP_PART_OF,91
1082,COMP_PART_OF,1414
273,COMP_PART_OF,1374
971,COMP_PART_OF,1374
348,COMP_PART_OF,1374
628,COMP_PART_OF,1374
767,COMP_PART_OF,1374
704,COMP_PART_OF,1374
79,COMP_PART_OF,1374
965,COMP_PART_OF,1374
361,COMP_PART_OF,1374
434,COMP_PART_OF,1374
778,COMP_PART_OF,1374
442,COMP_PART_OF,1374
165,COMP_PART_OF,1374
378,COMP_PART_OF,1374
519,COMP_PART_OF,1374
1069,COMP_PART_OF,1374
793,COMP_PART_OF,1374
243,COMP_PART_OF,1374
393,COMP_PART_OF,1374
37,COMP_PART_OF,1374
177,COMP_PART_OF,1374
867,COMP_PART_OF,1374
602,COMP_PART_OF,1374
460,COMP_PART_OF,1374
295,COMP_PART_OF,1374
737,COMP_PART_OF,1374
250,COMP_PART_OF,1374
1012,COMP_PART_OF,1374
1092,COMP_PART_OF,1374
1021,COMP_PART_OF,1374
260,COMP_PART_OF,1374
886,COMP_PART_OF,1374
132,COMP_PART_OF,1374
632,COMP_PART_OF,1374
957,COMP_PART_OF,1374
620,COMP_PART_OF,1374
424,COMP_PART_OF,318
427,COMP_PART_OF,318
285,COMP_PART_OF,318
978,COMP_PART_OF,318
382,COMP_PART_OF,318
764,COMP_PART_OF,318
982,COMP_PART_OF,318
299,COMP_PART_OF,318
984,COMP_PART_OF,318
724,COMP_PART_OF,318
481,COMP_PART_OF,318
413,COMP_PART_OF,318
595,COMP_PART_OF,318
734,COMP_PART_OF,318
40,COMP_PART_OF,318
189,COMP_PART_OF,318
317,COMP_PART_OF,318
198,COMP_PART_OF,318
890,COMP_PART_OF,318
203,COMP_PART_OF,318
338,COMP_PART_OF,318
73,COMP_PART_OF,318
1042,COMP_PART_OF,318
76,COMP_PART_OF,318
903,COMP_PART_OF,318
84,COMP_PART_OF,318
909,COMP_PART_OF,318
772,COMP_PART_OF,318
915,COMP_PART_OF,318
916,COMP_PART_OF,318
292,COMP_PART_OF,318
1064,COMP_PART_OF,318
926,COMP_PART_OF,318
657,COMP_PART_OF,318
798,COMP_PART_OF,318
524,COMP_PART_OF,318
243,COMP_PART_OF,318
249,COMP_PART_OF,318
118,COMP_PART_OF,318
400,COMP_PART_OF,318
806,COMP_PART_OF,318
1104,COMP_PART_OF,318
1013,COMP_PART_OF,318
550,COMP_PART_OF,318
136,COMP_PART_OF,318
645,COMP_PART_OF,318
554,COMP_PART_OF,318
556,COMP_PART_OF,318
272,COMP_PART_OF,925
275,COMP_PART_OF,925
423,COMP_PART_OF,925
424,COMP_PART_OF,925
282,COMP_PART_OF,925
972,COMP_PART_OF,925
978,COMP_PART_OF,925
292,COMP_PART_OF,925
714,COMP_PART_OF,925
984,COMP_PART_OF,925
985,COMP_PART_OF,925
1028,COMP_PART_OF,925
724,COMP_PART_OF,925
413,COMP_PART_OF,925
531,COMP_PART_OF,925
600,COMP_PART_OF,925
742,COMP_PART_OF,925
465,COMP_PART_OF,925
71,COMP_PART_OF,925
196,COMP_PART_OF,925
1023,COMP_PART_OF,925
198,COMP_PART_OF,925
62,COMP_PART_OF,925
203,COMP_PART_OF,925
761,COMP_PART_OF,925
344,COMP_PART_OF,925
764,COMP_PART_OF,925
901,COMP_PART_OF,925
902,COMP_PART_OF,925
199,COMP_PART_OF,925
357,COMP_PART_OF,925
769,COMP_PART_OF,925
909,COMP_PART_OF,925
772,COMP_PART_OF,925
549,COMP_PART_OF,925
369,COMP_PART_OF,925
914,COMP_PART_OF,925
645,COMP_PART_OF,925
1083,COMP_PART_OF,925
286,COMP_PART_OF,925
1064,COMP_PART_OF,925
390,COMP_PART_OF,925
786,COMP_PART_OF,925
656,COMP_PART_OF,925
657,COMP_PART_OF,925
391,COMP_PART_OF,925
524,COMP_PART_OF,925
1072,COMP_PART_OF,925
661,COMP_PART_OF,925
912,COMP_PART_OF,925
599,COMP_PART_OF,925
243,COMP_PART_OF,925
756,COMP_PART_OF,925
943,COMP_PART_OF,925
806,COMP_PART_OF,925
409,COMP_PART_OF,925
1013,COMP_PART_OF,925
811,COMP_PART_OF,925
719,COMP_PART_OF,925
686,COMP_PART_OF,925
136,COMP_PART_OF,925
915,COMP_PART_OF,925
554,COMP_PART_OF,925
555,COMP_PART_OF,925
961,COMP_PART_OF,925
424,COMP_PART_OF,236
285,COMP_PART_OF,236
978,COMP_PART_OF,236
292,COMP_PART_OF,236
764,COMP_PART_OF,236
982,COMP_PART_OF,236
299,COMP_PART_OF,236
984,COMP_PART_OF,236
724,COMP_PART_OF,236
481,COMP_PART_OF,236
595,COMP_PART_OF,236
734,COMP_PART_OF,236
1007,COMP_PART_OF,236
40,COMP_PART_OF,236
189,COMP_PART_OF,236
317,COMP_PART_OF,236
198,COMP_PART_OF,236
1025,COMP_PART_OF,236
